,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,features.17.name,features.17.is_required,features.17.is_known,outCount,outCapacity,inCount,inCapacity,chCount
172,1684530191,03b6bd55812640653c9cc2c671f992a56b80492ae80c24d671d1483f93e4fb44a6,03b6bd55812640653c9c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,4987030.0,1.0,200000000.0,2.0
176,1671271736,03c642ca098e6fda0ad465eaf989e8e92997aa6814b9455d07ee82c151db360267,03c642ca098e6fda0ad4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,90000000.0,2.0
177,1681317915,03ca82a3db62af301cc3086fcec5a54822a938873e5e1d305565c72644da3df5ac,03ca82a3db62af301cc3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,200000000.0,2.0
112,1682355393,0300188eb2dd15e870ff45bf9f04e26b96e8289576ecc1768f1e3a73bc00fe33e1,0300188eb2dd15e870ff,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,204987030.0,0.0,0.0,2.0
11,1685045823,021bfe2342b244124af783d9824de87c45e96fd5468db718785e5d1abc9235ad49,021bfe2342b244124af7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,400000000.0,0.0,0.0,2.0
109,1673982497,02f1a8b8d244d4ab76a4de2d533d1226c24457a862933db2ef11de2cb68b9c7b9e,02f1a8b8d244d4ab76a4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,13000000.0,0.0,0.0,2.0
32,1685055496,02441c0826d264328eac5e70832b96f80dd9634d78a5b5e92b55dd44fc2f8d30a1,02441c0826d264328eac,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
180,1684274744,03d0e43d251567705df829fe4dda115637a8c8c1e980adcece3ecfbd62b8ab6ca3,03d0e43d251567705df8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,1100000.0,2.0
106,1680624317,02eda0c99c15fe8e4308ecc8454416df8ee43a4ee5a89089a81fc6ff0bdd20103d,02eda0c99c15fe8e4308,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
1,1685046972,0206af44685a8823fafab8f8643c0f2e79a6b5ab8a4ccc481f33e2cfd29e056774,0206af44685a8823fafa,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,70000000.0,0.0,0.0,2.0
48,1684363066,0266c472c808766481260f185ce3f46074138e2839649ad52d8f76620976ddd7b5,0266c472c80876648126,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10000000.0,0.0,0.0,2.0
13,1683255693,021e3de25a91849467df96012d4202591090680db3d6a8e85dd9ccbcaa4a870aef,021e3de25a91849467df,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
100,1674762194,02e46a2b54005c1cbf196b8822d4a86dd46e78901696cb543acf97c2ef262b4ace,02e46a2b54005c1cbf19,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
133,0,033e55e4ffca1eaf5d0645a1ac69dff029766594e0b77badc31ad6a8d6fabe5226,,[],#000000,,,,,,,,,,,,,,,,,,,,,,2.0,209987030.0,0.0,0.0,2.0
18,1685028909,02263d0397c9a554809cf7c133522f5ec5adb1dca8f5e6ca2fc8ad6da9a90a0f55,02263d0397c9a554809c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10000000.0,0.0,0.0,2.0
161,1683475043,0394934344798c13449330051afb9b2f3a464bdccba5ac05105f99d2e03d23fae7,0394934344798c134493,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,1.0,2500000.0,2.0
20,1684828832,0229e272d68a7fe68f9d0b7de043a43df1dde7559b8f0f9ef7e8f2b808ecb82ab8,0229e272d68a7fe68f9d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,200000.0,0.0,0.0,2.0
162,1684831589,039ab1a7e8a34c252c6a75b923c85d5f2cd5d53bdcc86638809ccfa8e8a1e07ed3,039ab1a7e8a34c252c6a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,1.0,10000000.0,2.0
163,1679331912,039d16765166c5abdd13339f4335a14cdbc41019ffb4f17c59054a226abf120731,039d16765166c5abdd13,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,1.0,5000000.0,2.0
15,1673817369,0221679def0ea43d39f46181a8025d09190bb07703e9a3bb31e22db26fc6e1be4d,0221679def0ea43d39f4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
151,1682967011,036dd52770f148f2a95001e73088396d1e94ef1d37a3662bb80447803e8086ad93,036dd52770f148f2a950,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,200000.0,0.0,0.0,2.0
21,1684900674,022ae62a396ec123b2a3c5948478fb8b79c908eaaba90328cbf8e41896895ed271,022ae62a396ec123b2a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,210000.0,0.0,0.0,2.0
22,1684163367,022b148a90458e5d77911f55a97221e305ea1c1bd98c5c8b3a5ad340929f62876d,022b148a90458e5d7791,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,6000000.0,0.0,0.0,2.0
148,1682493849,036951732458b4d486df5bed2704ea08014ba1c4447948456a0984413a94b3fd9f,036951732458b4d486df,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
23,1683991665,022b2b525e39f2e4872597aaed129e1af31d1dd44b8b10c25b1f2ac8680c573fc8,022b2b525e39f2e48725,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,15000000.0,0.0,0.0,2.0
146,1612114862,036527574e74b3d12ec4875d4d8004a6c35a01bd18fe87c21fd4d98be3572ad83e,036527574e74b3d12ec4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,4329986.0,0.0,0.0,2.0
166,1684961087,03ae7ae89d471e9f88d8d881e15508c0e89c93bfcabfe8e4fd545e9238dd06561b,03ae7ae89d471e9f88d8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,987030.0,1.0,64252300.0,2.0
142,1684056177,0355237b0ee2fb8c65315b412e4b25587978867a9616f2bf6d967d2fdd5411d833,0355237b0ee2fb8c6531,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,3000000.0,0.0,0.0,2.0
26,1677425562,02335246255b5607fe3d853ba44c564b2649afc11ac61f96314daf692ea82861b3,02335246255b5607fe3d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
140,1672854433,034a7b1c8a20e63f8e26cb0a493d3abcad6cb254e6a62ee3b31f55d74d5dab5e04,034a7b1c8a20e63f8e26,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,7000000.0,0.0,0.0,2.0
14,1671202466,021f5400565c6189b0d6e95c9b9093368f30b7e9076eb8e1692093187435dbfad5,021f5400565c6189b0d6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,1899999.0,0.0,0.0,2.0
137,1643264887,034585e47c97c3fa4fccd29e07edfcb8ea39b20f00e5e414033cb9f26a9beb79b9,034585e47c97c3fa4fcc,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,57490.0,1.0,500000.0,2.0
136,1671483222,034583d67c9f0a49ffc7f6a099cd819dd972e98c7539ae6cfa2317bfc3e446aa09,034583d67c9f0a49ffc7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,8000000.0,0.0,0.0,2.0
27,1684927670,02395c2dbf752f266e19127014f0dec551810465d1c9cf7f1a9d9db25ade64a3ab,02395c2dbf752f266e19,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
28,1673725650,0239b917f5f58f3032130c616d329ca3b78ec1a796e11a0627c421d3da3f04d6f2,vctt,"[{'network': 'tcp', 'addr': '177.235.45.29:9735'}]",#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,101000666.0,0.0,0.0,2.0
101,1672794120,02e4bb0375428abad490c8988c4eec2f6622914fd0ef3ced3508c22421bba2ad9e,02e4bb0375428abad490,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
103,1683323435,02e6b2ad29ee80571129ea3d078e9e0200a45571445ffe33983c09874dbb9d0192,02e6b2ad29ee80571129,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,1100000.0,0.0,0.0,2.0
99,1682098652,02e37ee91fc85ccf9dc45771b436f06f9a9a4c84b8210be8ad518f72de5e38ed56,02e37ee91fc85ccf9dc4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
64,1681653435,028e309db2c249fd95caee96860377467d354b16333f9bf2c03cf64a5236fd298a,028e309db2c249fd95ca,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
76,1674268797,02aab6051d7b1879c73ec3d29aee96deac62ae96114ba087f8276c83a3b8cad67e,02aab6051d7b1879c73e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,6200000.0,0.0,0.0,2.0
41,1678119619,0255b8da5045ff966f1101a5000e29cc66f4b3a4ec057c72fb953c1ae03ad60144,0255b8da5045ff966f11,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2899999.0,0.0,0.0,2.0
33,1684301847,0245049682dce354c2329ffc8c5713edac1a03d7c1a91a644953ada1a7c158e3ca,0245049682dce354c232,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,30000000.0,0.0,0.0,2.0
42,1675745134,0256a9dc3e4a0b3263485ec6adf591afb72fb8eefc49729ba1adbff7c4af44fb88,0256a9dc3e4a0b326348,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,8000000.0,0.0,0.0,2.0
194,1684443682,03eb43b8c586a05f113e2dd60e1403c6baa0efbd79179349c1cc690d56af4b4859,03eb43b8c586a05f113e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,50000000.0,2.0
4,1684943885,020a7c1d99fb2200aa095f6ff0f7ef6563e632c67d1e8d90e46c8683b314561074,020a7c1d99fb2200aa09,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,40000000.0,0.0,0.0,2.0
198,1680946645,03eebddea06d3a59f639e3a42de0ab4b9c102d4fb3b8b5006ffcf511370bbd7fba,03eebddea06d3a59f639,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,15000000.0,2.0
67,1684866550,0290bd984dd8e6a99e30a392f949c4d0c40960407e685887ee7c5f75b0e36de8a8,0290bd984dd8e6a99e30,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
65,1675870614,029000bb2caec4e7c07659adfeb7c5dc4995d7b2348313f846145549da32b01b55,029000bb2caec4e7c076,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10100000.0,0.0,0.0,2.0
61,1675024080,028941b671b47cedf51c2367f234b060404e1d7487af885b7ff36bfe77ed1f7ee1,028941b671b47cedf51c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
40,1684836131,02523239b1b281c8afaf80eac4385b4163a30017e17433d2e550511e4bbb6b75e0,02523239b1b281c8afaf,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,220000000.0,0.0,0.0,2.0
46,1677182631,026378a6beef3b6317e23c2e1e727d6f9558a2e9e5b606a25413e4c750d569b8b2,026378a6beef3b6317e2,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,8000000.0,0.0,0.0,2.0
201,1684133766,03f1579779af33872e8b5908c93173553c7a204c1fbaea9cd077adbc4089590b91,03f1579779af33872e8b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,1899999.0,2.0
3,1685021783,020a5763dfbe258647c8e27ade38a64082e58c2e1652182cee0e0425d5df2b7100,020a5763dfbe258647c8,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
203,1682423627,03f3807a1eaa8f76e6ce76ba666d8399db127c49523b2990db8328842cc1828668,03f3807a1eaa8f76e6ce,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,2000000.0,2.0
54,1673230077,027a7340af4fd21a11a3e0e36a62b9ae91d724f41b9e394502e00fe05040c38a8d,027a7340af4fd21a11a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,21000000.0,0.0,0.0,2.0
53,1682895725,027a08900fe29e956f9bb381d1dda8bcca5bdb2df3fbf1e011a69e7e8879b3a74a,027a08900fe29e956f9b,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
52,1681648456,027989fc89accb32284e6190dc37eb4440a6fc83bf4807212ac0f60310decb5503,027989fc89accb32284e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
206,1676645005,03f94a7237adc3caf0479403a66aacbff9d0e70c1a4ad4631e8e5aeab982eba2f0,03f94a7237adc3caf047,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,2100000.0,2.0
207,1684398200,03fd9b0688ebf5d648a347e0ea097b0391341dda57e2a698f14018412ad382ec5e,03fd9b0688ebf5d648a3,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,18900000.0,2.0
77,1682609370,02ac19987b4f12f144dafb7a42a287196a49e3cfa7b7eee1e4503d4e752f694a1d,02ac19987b4f12f144da,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,197919330.0,0.0,0.0,2.0
160,1685017365,038d43005e29ebce387ddfbc6e180734bd6108855985c7b9428c59d96827eff5b4,038d43005e29ebce387d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,6000000.0,1.0,6000000.0,2.0
90,1685028955,02d75c47f47f5b0547fecd429d49d88ae29b8ad4a99594408c154f3dfdbb1b660a,02d75c47f47f5b0547fe,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,205000000.0,0.0,0.0,2.0
83,1678088337,02c20e99b3b86b72c5f6601ca47980ff3dce794175802be6c4a45177b815a36520,02c20e99b3b86b72c5f6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,20000000.0,0.0,0.0,2.0
35,1685022064,02474eca009675327264a9e8c349a9b8e361049fd809244a048afb1d2411ffe98b,02474eca009675327264,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,10100000.0,0.0,0.0,2.0
89,1685043462,02d747d515a8d23fa0b586a976ed0c7d1ab7b40ab5d15223497ccc399b248e3186,02d747d515a8d23fa0b5,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,1.0,10000000.0,2.0
184,1683117321,03d56095bccf163f3f2292f655f5f71539ae920777777863616c9fd4a9f97d4875,03d56095bccf163f3f22,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,30000000.0,2.0
97,1684918208,02e04888fc17bb9d72e628548de30133f726980517635e126714da312f07a7344b,02e04888fc17bb9d72e6,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,5000000.0,0.0,0.0,2.0
91,1685041325,02d7cd0d86afec9921af948998c8788cea7b81bb7c1b567a32b646feb86d88863d,02d7cd0d86afec9921af,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,110000000.0,0.0,0.0,2.0
81,1683562754,02ba6a1c672c01bfe0348f08b2e25739dae30f704279a49a51ca53c36f0c17fa7d,02ba6a1c672c01bfe034,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,50000000.0,0.0,0.0,2.0
